0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0,0.0,0.0,0.0,6362.037393807613,5755.607825194368,5723.391792144064,6006.888396522172,0.0,0.0,0.0,11513.99498980572,9247.9873060692,0.0,6434.564350211618,0.0,6036.891397589293,3242.521239046928,0.0,10462.521701649908,11102.867550194342,12100.168276100545,0.0,0.0,0.0,8166.843923387418,0.0,8581.531433451284,4351.6118832322445,0.0,6172.7606902273055,7488.608959760454,0.0,12568.771370285664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10586.421634871527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11437.852962792696,717.698308851037,3018.9415324701395,3636.032208829301,3501.0863789439613,559.7092635258052,2060.0390111727925,1984.9346384960595,3315.825699322069,1929.9712579538214,1189.684538135216,2116.379204533012,589.429755432645,702.0400051932288,946.3523708943189,3127.1970709458847,1698.5689018640007,0.0,10641.536702770267,0.0,0.0,0.0,8193.123764392307
0.0,0.0,0.0,626.1089713777346,1543.5478490405862,1628.996846711891,1667.8693097050789,0.0,0.0,0.0,1051.960881996753,0.0,2710.5896174467794,0.0,520.7334132329996,724.1826922363244,1369.896020722596,0.0,0.0,0.0,5076.841501101884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337.197717837115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9125.33573670224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.122514891982,2261.5794305644813
0.0,0.0,0.0,0.0,4842.143815900472,0.0,4989.364250124005,5072.086219311242,0.0,4511.437770587992,3173.108920923444,3920.822749735452,3926.8226322588876,0.0,0.0,3816.842888712236,4704.2919990272585,0.0,0.0,0.0,5899.62320426498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10480.146136745618,0.0,0.0,0.0,9404.165620984753,0.0,8449.292329212392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.8064936972014,5530.42481018224,4596.537373540415
0.0,626.1089713777346,0.0,0.0,1470.6061756701508,0.0,1831.293671587712,1770.3719142557038,0.0,0.0,1666.9491013477934,0.0,2099.3344946196057,0.0,860.1198091827188,1264.1241619796954,1487.465625621355,0.0,0.0,3256.0521073461205,4451.568971629578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.734260395105,1673.0473158185475
6362.037393807613,1543.5478490405862,4842.143815900472,1470.6061756701508,0.0,0.0,656.7075677408465,367.2689212869613,0.0,8658.360611716233,2277.5232051171424,5340.126082854964,2922.441466731272,3323.7240112317227,1093.879484467266,1423.3968050307835,450.2975359430304,9566.81415619979,0.0,4130.550682846294,4848.0582466550895,9382.836386895335,9383.775841229939,0.0,0.0,9776.260577751442,0.0,0.0,9089.635878151126,0.0,0.0,2028.4757468749117,6575.113571509012,9169.026634559723,6131.810220624656,0.0,9665.024152262295,0.0,10001.17320445903,10282.574296816994,0.0,0.0,0.0,0.0,7808.278033913008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877.552796682994,5905.712340520397,0.0,9172.029503409716,9344.15334387148,6227.834955642962,8420.75044664069,7777.805128833216,8221.621564506167,8277.379448666898,7427.005523293486,8110.343525655096,6206.163100727475,6990.393654005483,7076.572536108055,8985.75588074411,7635.215828571335,9008.964074823993,8564.994191093901,11479.139700492382,6300.804408953522,4591.4410243589,1840.8718827167256
5755.607825194368,1628.996846711891,0.0,0.0,0.0,0.0,0.0,365.7478312526467,0.0,0.0,2064.6904096506337,0.0,0.0,3902.271526949194,1108.748954169214,1214.8907653641536,307.9835435767756,0.0,0.0,4715.371792511942,5479.908187555551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8187.0374426687695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8453.84362752524,7004.994095596827,0.0,0.0,0.0,0.0,0.0,2466.5764242326545
5723.391792144064,1667.8693097050789,4989.364250124005,1831.293671587712,656.7075677408465,0.0,0.0,371.5745560958415,9646.37445634257,9045.058989583218,2092.3014053419465,5913.517856139599,3535.495331532887,0.0,1147.4436663761737,1245.602148613583,347.652855943268,8916.98687576667,0.0,4749.32741515481,5504.715888419781,0.0,9615.08649005062,10781.2634219364,0.0,9435.484065670498,0.0,0.0,0.0,0.0,0.0,2516.5468948330044,7221.02897564295,9647.548218993243,6744.117158974909,0.0,0.0,0.0,10610.504558512319,10887.922642268737,0.0,0.0,0.0,0.0,8175.310793892793,9512.93413672746,0.0,0.0,0.0,0.0,0.0,0.0,9262.203509011313,5254.214721679108,8482.912848146068,8638.229296991187,8780.64641018434,5576.626375736393,7779.487162565315,7121.20702825506,7725.204696965507,7644.847337302702,6776.331791443335,7516.660817345989,5554.5399470055345,6361.433239132674,6424.433746131354,8416.050042579838,0.0,9588.788233529687,8883.997042207624,11110.298816580374,6827.589910781745,5247.359847071504,2494.305993656727
6006.888396522172,0.0,5072.086219311242,1770.3719142557038,367.2689212869613,365.7478312526467,371.5745560958415,0.0,9652.020130187837,8986.268565486424,2326.4270565029274,0.0,3288.720110113804,0.0,1240.9270302180141,1461.0573971589981,398.60290765125654,9220.111637853084,0.0,0.0,5174.013356961547,9460.476918743985,0.0,0.0,0.0,9751.5224446776,0.0,0.0,0.0,0.0,10511.438819778645,2151.303599608184,6866.149299288926,9290.300438844695,6375.0784745442315,0.0,0.0,0.0,10240.431545220632,10517.337654824632,0.0,0.0,0.0,0.0,7848.339223372162,9155.971267007591,0.0,0.0,0.0,8941.629746492154,0.0,0.0,8930.494835927593,5562.856569512743,0.0,8808.251880246933,8977.467573919617,5884.36010851615,8066.545928366096,0.0,7863.6514359366865,7918.450450896146,7082.201418708482,0.0,5863.339897593226,6630.375278191574,0.0,0.0,0.0,9217.244698901486,8574.072853866612,11437.2241857387,6662.375730765553,4927.549925036276,2187.908623222404
0.0,0.0,0.0,0.0,0.0,0.0,9646.37445634257,9652.020130187837,0.0,1270.5714572266243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7619.76509259464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.129584875842,0.0
0.0,0.0,4511.437770587992,0.0,8658.360611716233,0.0,9045.058989583218,8986.268565486424,1270.5714572266243,0.0,0.0,4049.4367615401816,6234.990354277519,0.0,0.0,0.0,8706.951354815143,0.0,0.0,5420.025656556025,6389.737587068437,0.0,0.0,0.0,0.0,7451.7862144502105,0.0,0.0,0.0,0.0,0.0,0.0,6950.028260106863,10671.493988551285,0.0,0.0,0.0,0.0,0.0,8660.577229399125,0.0,0.0,0.0,11043.672729707641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13581.801127939705,0.0,12824.981718413426,0.0,0.0,0.0,0.0,8993.87036875699,0.0,0.0,2899.6540918576147,6218.042950489292,7463.583977606635
